CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,DistrictID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,IncidentFromDate,IncidentToDate,latitude,longitude,BriefFacts
142,100070030202409387,202409387,2024-07-09,30,7,1,6,13,1,2024-07-09 19:46:31,2024-07-09 19:46:31,15.175923,77.027847,Rioting reported near Ballari PS-1 jurisdiction.
143,100010004202513127,202513127,2025-03-31,4,1,1,2,4,3,2025-03-31 14:04:47,2025-03-31 14:04:47,12.863429,77.56535,House Burglary reported near Bengaluru PS-4 jurisdiction.
144,100080037202616294,202616294,2026-02-06,37,8,1,1,3,2,2026-02-06 22:42:24,2026-02-06 22:42:24,13.243121,77.017874,Attempt to Murder reported near Tumakuru PS-3 jurisdiction.
145,100010003202407980,202407980,2024-07-07,3,1,1,4,9,2,2024-07-07 13:24:22,2024-07-07 13:24:22,13.025226,77.721148,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
146,100010003202507036,202507036,2025-10-16,3,1,2,4,9,3,2025-10-16 13:05:40,2025-10-16 13:05:40,13.021371,77.71995,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
147,100040017202514707,202514707,2025-11-15,17,4,1,2,4,1,2025-11-15 21:04:07,2025-11-15 21:04:07,15.871833,74.608439,House Burglary reported near Belagavi PS-3 jurisdiction.
148,100090041202416148,202416148,2024-06-14,41,9,1,1,2,2,2024-06-14 16:58:43,2024-06-14 16:58:43,13.936349,75.436295,Grievous Hurt reported near Shivamogga PS-1 jurisdiction.
149,100020008202410313,202410313,2024-10-31,8,2,1,1,2,1,2024-10-31 17:12:17,2024-10-31 17:12:17,12.2765,76.628987,Grievous Hurt reported near Mysuru PS-4 jurisdiction.
150,100010002202515185,202515185,2025-08-27,2,1,1,4,10,1,2025-08-27 09:30:25,2025-08-27 09:30:25,12.897521,77.675077,Phishing / Identity Theft reported near Bengaluru PS-2 jurisdiction.
151,100010001202609553,202609553,2026-05-24,1,1,1,2,6,2,2026-05-24 19:57:19,2026-05-24 19:57:19,12.819388,77.544329,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
152,100030010202605722,202605722,2026-01-22,10,3,1,2,5,2,2026-01-22 03:47:22,2026-01-22 03:47:22,12.988309,74.911811,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.
153,100070030202408495,202408495,2024-01-18,30,7,1,6,13,1,2024-01-18 17:19:10,2024-01-18 17:19:10,15.187666,77.041542,Rioting reported near Ballari PS-1 jurisdiction.
154,100030014202405325,202405325,2024-07-14,14,3,2,2,5,1,2024-07-14 03:40:45,2024-07-14 03:40:45,13.013881,74.890238,Vehicle Theft reported near Mangaluru PS-6 jurisdiction.
155,100070030202412501,202412501,2024-03-14,30,7,2,6,14,1,2024-03-14 11:59:06,2024-03-14 11:59:06,15.189747,77.039027,Public Nuisance reported near Ballari PS-1 jurisdiction.
156,100020006202608421,202608421,2026-05-14,6,2,1,3,8,1,2026-05-14 20:51:29,2026-05-14 20:51:29,12.310676,76.661781,Dowry Harassment reported near Mysuru PS-2 jurisdiction.
157,100010001202500535,202500535,2025-01-31,1,1,1,4,9,2,2025-01-31 12:03:10,2025-01-31 12:03:10,12.820464,77.538676,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
158,100010002202500902,202500902,2025-04-26,2,1,2,2,6,2,2025-04-26 21:52:04,2025-04-26 21:52:04,12.89695,77.664533,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
159,100010001202404941,202404941,2024-04-29,1,1,2,4,9,1,2024-04-29 15:10:26,2024-04-29 15:10:26,12.835837,77.537495,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
160,100010001202515900,202515900,2025-04-09,1,1,2,5,11,3,2025-04-09 10:29:50,2025-04-09 10:29:50,12.847195,77.536296,Drug Peddling reported near Bengaluru PS-1 jurisdiction.
161,100030014202405600,202405600,2024-08-11,14,3,2,2,5,3,2024-08-11 03:46:13,2024-08-11 03:46:13,13.026484,74.892002,Vehicle Theft reported near Mangaluru PS-6 jurisdiction.
162,100010004202406845,202406845,2024-11-25,4,1,1,4,9,1,2024-11-25 14:19:46,2024-11-25 14:19:46,12.858912,77.567653,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
163,100010001202509226,202509226,2025-12-24,1,1,2,4,9,2,2025-12-24 11:14:51,2025-12-24 11:14:51,12.822899,77.519974,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
164,100010004202407951,202407951,2024-09-13,4,1,1,2,6,2,2024-09-13 20:40:34,2024-09-13 20:40:34,12.840009,77.578613,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
165,100100050202412505,202412505,2024-09-14,50,10,1,2,6,2,2024-09-14 07:34:31,2024-09-14 07:34:31,14.353009,75.903182,Chain Snatching reported near Davanagere PS-5 jurisdiction.
166,100070034202415207,202415207,2024-06-01,34,7,1,2,4,1,2024-06-01 12:42:25,2024-06-01 12:42:25,15.274347,77.043464,House Burglary reported near Ballari PS-5 jurisdiction.
167,100060025202500373,202500373,2025-05-25,25,6,1,5,11,3,2025-05-25 22:57:49,2025-05-25 22:57:49,17.387755,76.894237,Drug Peddling reported near Kalaburagi PS-2 jurisdiction.
168,100040017202515801,202515801,2025-06-25,17,4,1,2,6,3,2025-06-25 13:22:33,2025-06-25 13:22:33,15.859043,74.581642,Chain Snatching reported near Belagavi PS-3 jurisdiction.
169,100060025202508589,202508589,2025-02-14,25,6,1,5,11,1,2025-02-14 20:23:40,2025-02-14 20:23:40,17.409364,76.90541,Drug Peddling reported near Kalaburagi PS-2 jurisdiction.
170,100070032202506252,202506252,2025-01-29,32,7,2,6,13,1,2025-01-29 19:19:54,2025-01-29 19:19:54,15.008475,76.884017,Rioting reported near Ballari PS-3 jurisdiction.
171,100020005202511069,202511069,2025-05-13,5,2,2,4,10,4,2025-05-13 20:25:21,2025-05-13 20:25:21,12.177577,76.572016,Phishing / Identity Theft reported near Mysuru PS-1 jurisdiction.
172,100100047202414362,202414362,2024-10-24,47,10,1,3,8,3,2024-10-24 14:48:06,2024-10-24 14:48:06,14.304828,75.995709,Dowry Harassment reported near Davanagere PS-2 jurisdiction.
173,100010003202605461,202605461,2026-04-12,3,1,1,2,6,1,2026-04-12 18:19:31,2026-04-12 18:19:31,13.032565,77.712876,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
174,100050019202514988,202514988,2025-04-28,19,5,1,2,5,4,2025-04-28 03:14:25,2025-04-28 03:14:25,15.412998,74.99643,Vehicle Theft reported near Hubballi-Dharwad PS-1 jurisdiction.
175,100010002202604270,202604270,2026-03-28,2,1,1,2,6,2,2026-03-28 21:31:23,2026-03-28 21:31:23,12.890097,77.658751,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
176,100030014202413661,202413661,2024-06-11,14,3,1,6,14,1,2024-06-11 11:23:26,2024-06-11 11:23:26,13.019763,74.888165,Public Nuisance reported near Mangaluru PS-6 jurisdiction.
177,100010001202508430,202508430,2025-08-31,1,1,2,2,6,2,2025-08-31 23:27:01,2025-08-31 23:27:01,12.817612,77.531799,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
178,100030012202406896,202406896,2024-10-31,12,3,2,2,5,3,2024-10-31 02:34:41,2024-10-31 02:34:41,13.068317,74.819586,Vehicle Theft reported near Mangaluru PS-4 jurisdiction.
179,100060028202515539,202515539,2025-03-07,28,6,1,1,3,3,2025-03-07 07:06:32,2025-03-07 07:06:32,17.300988,76.775555,Attempt to Murder reported near Kalaburagi PS-5 jurisdiction.
180,100010001202508517,202508517,2025-06-25,1,1,1,2,6,3,2025-06-25 18:04:47,2025-06-25 18:04:47,12.817835,77.534421,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
181,100090045202415736,202415736,2024-02-12,45,9,1,3,7,4,2024-02-12 05:43:15,2024-02-12 05:43:15,13.905816,75.727603,Assault on Woman reported near Shivamogga PS-5 jurisdiction.
182,100070033202505932,202505932,2025-04-02,33,7,2,6,13,3,2025-04-02 18:41:50,2025-04-02 18:41:50,15.07411,76.818637,Rioting reported near Ballari PS-4 jurisdiction.
183,100010001202409069,202409069,2024-11-08,1,1,1,2,6,3,2024-11-08 18:27:22,2024-11-08 18:27:22,12.838534,77.542352,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
184,100070031202606813,202606813,2026-01-17,31,7,2,6,13,3,2026-01-17 17:19:34,2026-01-17 17:19:34,15.226584,76.829677,Rioting reported near Ballari PS-2 jurisdiction.
185,100060025202508426,202508426,2025-12-23,25,6,1,5,11,1,2025-12-23 20:21:12,2025-12-23 20:21:12,17.394734,76.899542,Drug Peddling reported near Kalaburagi PS-2 jurisdiction.
186,100090041202512008,202512008,2025-08-12,41,9,1,6,14,2,2025-08-12 16:07:06,2025-08-12 16:07:06,13.923984,75.455918,Public Nuisance reported near Shivamogga PS-1 jurisdiction.
187,100030010202510579,202510579,2025-10-16,10,3,1,5,11,1,2025-10-16 16:49:19,2025-10-16 16:49:19,13.003149,74.929225,Drug Peddling reported near Mangaluru PS-2 jurisdiction.
188,100060028202414941,202414941,2024-12-05,28,6,1,4,10,4,2024-12-05 17:13:33,2024-12-05 17:13:33,17.319203,76.775211,Phishing / Identity Theft reported near Kalaburagi PS-5 jurisdiction.
189,100100049202514681,202514681,2025-07-05,49,10,1,5,12,4,2025-07-05 08:54:49,2025-07-05 08:54:49,14.381175,75.95636,Drug Possession reported near Davanagere PS-4 jurisdiction.
190,100030010202404350,202404350,2024-12-26,10,3,2,2,5,2,2024-12-26 04:55:04,2024-12-26 04:55:04,12.999619,74.908232,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.
191,100060027202604478,202604478,2026-03-10,27,6,1,5,11,2,2026-03-10 22:36:56,2026-03-10 22:36:56,17.341771,76.758141,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
192,100030010202506296,202506296,2025-06-09,10,3,2,2,5,1,2025-06-09 02:33:23,2025-06-09 02:33:23,13.016798,74.897621,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.
193,100070030202506905,202506905,2025-09-06,30,7,2,6,13,4,2025-09-06 17:09:27,2025-09-06 17:09:27,15.20632,77.027447,Rioting reported near Ballari PS-1 jurisdiction.
194,100100046202517801,202517801,2025-10-26,46,10,2,6,13,2,2025-10-26 05:21:00,2025-10-26 05:21:00,14.618565,76.041904,Rioting reported near Davanagere PS-1 jurisdiction.
195,100020007202605442,202605442,2026-01-22,7,2,1,3,8,3,2026-01-22 22:45:08,2026-01-22 22:45:08,12.342992,76.688595,Dowry Harassment reported near Mysuru PS-3 jurisdiction.
196,100030014202609713,202609713,2026-03-15,14,3,2,2,5,2,2026-03-15 00:32:59,2026-03-15 00:32:59,13.015712,74.879014,Vehicle Theft reported near Mangaluru PS-6 jurisdiction.
197,100050022202415066,202415066,2024-06-12,22,5,2,2,6,3,2024-06-12 11:03:19,2024-06-12 11:03:19,15.227908,75.043235,Chain Snatching reported near Hubballi-Dharwad PS-4 jurisdiction.
198,100020005202403990,202403990,2024-02-18,5,2,1,3,8,1,2024-02-18 19:29:13,2024-02-18 19:29:13,12.185094,76.566364,Dowry Harassment reported near Mysuru PS-1 jurisdiction.
199,100030009202414830,202414830,2024-03-17,9,3,1,3,7,2,2024-03-17 13:47:23,2024-03-17 13:47:23,12.992844,74.721527,Assault on Woman reported near Mangaluru PS-1 jurisdiction.
200,100070034202600526,202600526,2026-02-23,34,7,2,6,13,1,2026-02-23 17:14:26,2026-02-23 17:14:26,15.26955,77.045765,Rioting reported near Ballari PS-5 jurisdiction.
201,100010003202503876,202503876,2025-11-15,3,1,1,2,6,3,2025-11-15 18:07:44,2025-11-15 18:07:44,13.037366,77.705894,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
202,100010003202607041,202607041,2026-01-27,3,1,1,2,6,2,2026-01-27 19:44:08,2026-01-27 19:44:08,13.027811,77.72307,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
203,100030011202501612,202501612,2025-10-29,11,3,1,2,5,2,2025-10-29 00:45:21,2025-10-29 00:45:21,12.867182,74.760396,Vehicle Theft reported near Mangaluru PS-3 jurisdiction.
204,100020006202408120,202408120,2024-04-20,6,2,1,3,8,2,2024-04-20 20:44:49,2024-04-20 20:44:49,12.332816,76.676495,Dowry Harassment reported near Mysuru PS-2 jurisdiction.
205,100010004202506912,202506912,2025-03-03,4,1,2,4,9,1,2025-03-03 12:08:00,2025-03-03 12:08:00,12.831569,77.578046,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
206,100060024202601252,202601252,2026-03-13,24,6,1,5,11,2,2026-03-13 21:00:28,2026-03-13 21:00:28,17.283654,76.88498,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.
207,100070032202612009,202612009,2026-04-29,32,7,2,4,9,4,2026-04-29 04:25:43,2026-04-29 04:25:43,14.979402,76.872535,Online Financial Fraud reported near Ballari PS-3 jurisdiction.
208,100010003202503805,202503805,2025-07-21,3,1,1,2,6,3,2025-07-21 23:29:18,2025-07-21 23:29:18,13.032032,77.723214,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
209,100020005202604149,202604149,2026-04-02,5,2,1,3,8,2,2026-04-02 21:21:27,2026-04-02 21:21:27,12.17708,76.552566,Dowry Harassment reported near Mysuru PS-1 jurisdiction.
210,100060024202504551,202504551,2025-11-13,24,6,1,5,11,2,2025-11-13 22:31:38,2025-11-13 22:31:38,17.305361,76.874626,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.
211,100050023202415625,202415625,2024-08-11,23,5,1,4,10,2,2024-08-11 08:09:29,2024-08-11 08:09:29,15.397332,75.075103,Phishing / Identity Theft reported near Hubballi-Dharwad PS-5 jurisdiction.
212,100040017202515248,202515248,2025-07-28,17,4,1,1,3,3,2025-07-28 21:19:15,2025-07-28 21:19:15,15.882903,74.582633,Attempt to Murder reported near Belagavi PS-3 jurisdiction.
213,100060029202402948,202402948,2024-12-27,29,6,1,5,11,3,2024-12-27 21:48:59,2024-12-27 21:48:59,17.456976,76.905087,Drug Peddling reported near Kalaburagi PS-6 jurisdiction.
214,100020008202403525,202403525,2024-03-01,8,2,1,3,8,2,2024-03-01 21:06:08,2024-03-01 21:06:08,12.255816,76.62323,Dowry Harassment reported near Mysuru PS-4 jurisdiction.
215,100020005202512699,202512699,2025-07-07,5,2,1,2,6,1,2025-07-07 11:20:59,2025-07-07 11:20:59,12.190927,76.562967,Chain Snatching reported near Mysuru PS-1 jurisdiction.
216,100030014202516484,202516484,2025-07-01,14,3,1,2,6,1,2025-07-01 18:57:34,2025-07-01 18:57:34,13.006031,74.870752,Chain Snatching reported near Mangaluru PS-6 jurisdiction.
217,100060024202501848,202501848,2025-12-05,24,6,2,5,11,2,2025-12-05 23:44:14,2025-12-05 23:44:14,17.268725,76.899789,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.
218,100010001202504559,202504559,2025-11-11,1,1,1,4,9,1,2025-11-11 13:24:18,2025-11-11 13:24:18,12.821987,77.521682,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
219,100010004202602485,202602485,2026-04-23,4,1,2,2,6,3,2026-04-23 23:18:33,2026-04-23 23:18:33,12.866083,77.562174,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
220,100010001202516554,202516554,2025-02-11,1,1,2,5,12,3,2025-02-11 21:37:05,2025-02-11 21:37:05,12.817616,77.51979,Drug Possession reported near Bengaluru PS-1 jurisdiction.
221,100020008202407559,202407559,2024-04-08,8,2,1,3,8,1,2024-04-08 21:27:56,2024-04-08 21:27:56,12.285525,76.627726,Dowry Harassment reported near Mysuru PS-4 jurisdiction.
222,100010001202608309,202608309,2026-04-18,1,1,1,4,9,3,2026-04-18 12:56:46,2026-04-18 12:56:46,12.828625,77.516742,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
223,100010001202411485,202411485,2024-01-13,1,1,1,1,3,1,2024-01-13 07:10:36,2024-01-13 07:10:36,12.841701,77.546443,Attempt to Murder reported near Bengaluru PS-1 jurisdiction.
224,100070033202506346,202506346,2025-03-11,33,7,1,6,13,1,2025-03-11 18:33:18,2025-03-11 18:33:18,15.060334,76.833577,Rioting reported near Ballari PS-4 jurisdiction.
225,100010004202502001,202502001,2025-06-09,4,1,1,4,9,1,2025-06-09 12:55:22,2025-06-09 12:55:22,12.835554,77.586379,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
226,100010001202508115,202508115,2025-11-12,1,1,2,4,9,4,2025-11-12 14:53:49,2025-11-12 14:53:49,12.816591,77.515587,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
227,100090044202411108,202411108,2024-02-26,44,9,1,4,9,2,2024-02-26 13:47:37,2024-02-26 13:47:37,13.900921,75.434206,Online Financial Fraud reported near Shivamogga PS-4 jurisdiction.
228,100020006202411620,202411620,2024-04-08,6,2,1,1,3,3,2024-04-08 20:53:59,2024-04-08 20:53:59,12.339491,76.662446,Attempt to Murder reported near Mysuru PS-2 jurisdiction.
229,100100047202617944,202617944,2026-02-26,47,10,2,2,6,1,2026-02-26 10:26:23,2026-02-26 10:26:23,14.336683,75.982223,Chain Snatching reported near Davanagere PS-2 jurisdiction.
230,100020005202508920,202508920,2025-08-27,5,2,1,3,8,1,2025-08-27 20:20:20,2025-08-27 20:20:20,12.17646,76.547033,Dowry Harassment reported near Mysuru PS-1 jurisdiction.
231,100010002202503351,202503351,2025-08-20,2,1,2,4,9,1,2025-08-20 16:22:18,2025-08-20 16:22:18,12.877141,77.660978,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
232,100010002202510810,202510810,2025-03-29,2,1,1,3,8,1,2025-03-29 17:13:56,2025-03-29 17:13:56,12.898437,77.667597,Dowry Harassment reported near Bengaluru PS-2 jurisdiction.
233,100010001202512836,202512836,2025-08-01,1,1,2,6,13,4,2025-08-01 06:43:22,2025-08-01 06:43:22,12.809961,77.521724,Rioting reported near Bengaluru PS-1 jurisdiction.
234,100010003202408393,202408393,2024-12-04,3,1,2,2,6,2,2024-12-04 22:59:28,2024-12-04 22:59:28,13.010539,77.694691,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
235,100010004202504444,202504444,2025-09-22,4,1,1,4,9,3,2025-09-22 15:18:21,2025-09-22 15:18:21,12.853921,77.564149,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
236,100010004202506121,202506121,2025-07-04,4,1,2,2,6,3,2025-07-04 21:07:37,2025-07-04 21:07:37,12.866669,77.580737,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
237,100060026202503809,202503809,2025-09-24,26,6,2,5,11,2,2025-09-24 22:02:55,2025-09-24 22:02:55,17.190614,76.868091,Drug Peddling reported near Kalaburagi PS-3 jurisdiction.
238,100010004202406287,202406287,2024-03-09,4,1,1,4,9,2,2024-03-09 15:18:54,2024-03-09 15:18:54,12.859279,77.584226,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
239,100100050202412033,202412033,2024-06-03,50,10,2,5,12,1,2024-06-03 13:28:56,2024-06-03 13:28:56,14.32821,75.904512,Drug Possession reported near Davanagere PS-5 jurisdiction.
240,100020008202403140,202403140,2024-06-11,8,2,1,3,8,1,2024-06-11 21:20:15,2024-06-11 21:20:15,12.262105,76.620836,Dowry Harassment reported near Mysuru PS-4 jurisdiction.
241,100080038202517490,202517490,2025-12-20,38,8,1,5,12,2,2025-12-20 08:35:42,2025-12-20 08:35:42,13.428453,77.139522,Drug Possession reported near Tumakuru PS-4 jurisdiction.
242,100070032202400200,202400200,2024-11-11,32,7,1,6,13,1,2024-11-11 19:20:30,2024-11-11 19:20:30,14.995587,76.868537,Rioting reported near Ballari PS-3 jurisdiction.
243,100070032202503834,202503834,2025-12-20,32,7,2,6,13,3,2025-12-20 21:12:13,2025-12-20 21:12:13,15.00969,76.876635,Rioting reported near Ballari PS-3 jurisdiction.
244,100010004202405931,202405931,2024-07-11,4,1,1,2,6,1,2024-07-11 22:36:34,2024-07-11 22:36:34,12.863626,77.586021,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
245,100060028202417310,202417310,2024-11-17,28,6,1,1,1,1,2024-11-17 21:12:51,2024-11-17 21:12:51,17.300198,76.766967,Murder reported near Kalaburagi PS-5 jurisdiction.
246,100020007202410174,202410174,2024-12-11,7,2,2,2,5,1,2024-12-11 13:39:46,2024-12-11 13:39:46,12.374267,76.706567,Vehicle Theft reported near Mysuru PS-3 jurisdiction.
247,100020006202509307,202509307,2025-01-23,6,2,1,3,8,3,2025-01-23 20:09:52,2025-01-23 20:09:52,12.346165,76.676106,Dowry Harassment reported near Mysuru PS-2 jurisdiction.
248,100080035202614268,202614268,2026-04-14,35,8,1,5,12,2,2026-04-14 18:18:28,2026-04-14 18:18:28,13.25857,77.13185,Drug Possession reported near Tumakuru PS-1 jurisdiction.
249,100060027202401709,202401709,2024-09-08,27,6,2,5,11,3,2024-09-08 23:13:58,2024-09-08 23:13:58,17.349108,76.7522,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
250,100030010202409188,202409188,2024-09-02,10,3,2,2,5,3,2024-09-02 03:34:33,2024-09-02 03:34:33,13.012017,74.923964,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.
251,100010004202513359,202513359,2025-08-12,4,1,2,6,14,2,2025-08-12 10:34:21,2025-08-12 10:34:21,12.84617,77.571522,Public Nuisance reported near Bengaluru PS-4 jurisdiction.
252,100090044202616700,202616700,2026-05-21,44,9,1,1,3,2,2026-05-21 04:57:55,2026-05-21 04:57:55,13.890574,75.41835,Attempt to Murder reported near Shivamogga PS-4 jurisdiction.
253,100060026202411439,202411439,2024-03-05,26,6,2,2,4,1,2024-03-05 20:49:18,2024-03-05 20:49:18,17.187741,76.888827,House Burglary reported near Kalaburagi PS-3 jurisdiction.
254,100030011202400867,202400867,2024-10-26,11,3,1,2,5,2,2024-10-26 00:06:25,2024-10-26 00:06:25,12.846667,74.761176,Vehicle Theft reported near Mangaluru PS-3 jurisdiction.
255,100070030202406055,202406055,2024-11-22,30,7,1,6,13,2,2024-11-22 17:47:09,2024-11-22 17:47:09,15.174914,77.010962,Rioting reported near Ballari PS-1 jurisdiction.
256,100010003202501938,202501938,2025-11-25,3,1,1,4,9,1,2025-11-25 16:45:02,2025-11-25 16:45:02,13.021789,77.702404,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
257,100060025202405836,202405836,2024-06-04,25,6,2,5,11,3,2024-06-04 22:14:14,2024-06-04 22:14:14,17.385636,76.882419,Drug Peddling reported near Kalaburagi PS-2 jurisdiction.
